,logFC,AveExpr,t,P.Value,adj.P.Val,B
C19orf63,0.2833262400947074,7.648719291116954,0.8750442152884806,0.3826947783413601,0.7698561180342989,-5.892557963154984
IRX3,0.8374077216517231,1.4440149612755175,0.8750383038225815,0.38269798619994233,0.7698561180342989,-5.314955413933668
G3BP2,0.20034209681556714,7.078421298717256,0.8747367594082079,0.3828616413977306,0.7700093738232174,-5.9194666264004745
CRMP1,0.594980628709953,3.7770858555538074,0.8743283810585396,0.38308334678173395,0.7702795713614599,-5.706924089976745
IER3IP1,0.21153267117997032,5.250157987156742,0.8742437557759982,0.3831292990963341,0.7702795713614599,-5.905699740397247
TSPAN5,0.47173431874978977,1.7420995625573763,0.8737305227835658,0.38340806230453506,0.770461879569537,-5.352553600536562
COMT,0.22494854484647497,6.704590750273913,0.873614828494942,0.38347091910931186,0.770461879569537,-5.933923898013879
PPAPDC1A,0.8727256866608726,2.7348776376094635,0.8734966856347725,0.38353511279002983,0.770461879569537,-5.50600023991656
PGAP1,0.3353776447521377,3.723683824456583,0.8733021835314175,0.38364081120529625,0.770461879569537,-5.697335077804589
MAD2L1BP,0.18959684727832116,4.468911614595525,0.8731945810418125,0.3836992934264285,0.770461879569537,-5.824772907512187
PODN,0.5121383189359339,6.146573865688553,0.8729567545051296,0.38382857226141165,0.7705457061840837,-5.941456213681604
C11orf74,0.22156652517044018,2.8305963609747344,0.8726642852478042,0.3839875908855982,0.7705489319578707,-5.5238552159421666
STUB1,0.23170473807468372,6.323830192908684,0.8724985318050698,0.38407773082762797,0.7705489319578707,-5.9415142679404545
PPP2CA,0.11966599333320893,6.935584115890549,0.8723099351032293,0.38418030925401503,0.7705489319578707,-5.927316512836763
GMPPB,0.18175360077764235,4.390864832884354,0.8718925754411403,0.3844073727562015,0.7706658101746777,-5.814657219762842
HOXC13,0.8564921853775465,-4.034675647489323,0.8714849693629008,0.3846292097163696,0.7708643319442608,-5.043501344979469
FGB,1.2858283619533253,1.105511959039481,0.8712924048853792,0.38473403913131365,0.7708933245372785,-5.281845160519732
MAP2K3,0.24924964088175017,6.37357225435252,0.871140434955701,0.3848167818755276,0.7708933245372785,-5.94225030202095
POGK,0.1686794391041717,6.113461715625045,0.8710290277691842,0.38487744647748945,0.7708933245372785,-5.942945897312613
C20orf43,0.13028638907756562,6.653429860695471,0.8707656129669342,0.3850209072964399,0.7709897289118511,-5.937700925554199
KCNJ11,0.7134673372615958,2.4640781383454584,0.8706305490950904,0.3850944784851563,0.7709897289118511,-5.461977872164735
JUNB,0.4112625052631431,8.106945096294275,0.8706299608628415,0.38509479892247467,0.7709897289118511,-5.873560260806668
EIF3I,0.18981826862306228,7.298461535304353,0.8706190498160045,0.3851007427042382,0.7709897289118511,-5.913096073122305
DCLRE1A,0.20336515382827303,3.4995256888406727,0.8702515711696809,0.3853009593423431,0.7709906649356949,-5.655470050334246
LOC284837,0.5190406608568862,-0.15023143199584044,0.8701945118019248,0.3853320532533697,0.7709906649356949,-5.188536064973579
CCBL1,0.3088161303787751,2.828853520999466,0.869623784668089,0.38564315015179584,0.7711539619502026,-5.525984897298961
APRT,0.2785635537458706,6.420094798375907,0.8690417977332822,0.38596054389247736,0.7713077566141835,-5.943537902468944
FLJ44606,0.32226534156754916,1.0074897202383941,0.8688570636628781,0.38606132451117636,0.7713340534888528,-5.274265497850307
HOXD11,0.5755182569245623,-4.612305531561012,0.8685557819918432,0.3862257217607886,0.771508316948527,-5.029659741944839
LHFPL4,1.0487481895066768,0.7184195382335796,0.8684563126889023,0.3862800076054337,0.771508316948527,-5.249015984750346
HOXB3,0.477631953770004,4.566086244123809,0.8683094046110997,0.3863601919761469,0.7715463691363721,-5.842015326462583
DYNC2H1,0.5183218149651276,4.445071658692834,0.8681981960175578,0.38642089790811807,0.7715463691363721,-5.825568484156989
FBLN1,0.6250346931015711,8.131280742723643,0.8676818706082718,0.3867028236494241,0.7715463691363721,-5.874809495500804
TMPRSS11D,0.7969867150813648,-3.9953146561003856,0.8675060918780269,0.3867988318096349,0.7715817168412001,-5.047307538423723
APIP,0.2078410735999845,4.0861135127967625,0.8671978471546616,0.38696722664703875,0.7715903057582241,-5.76975643350839
DGAT2,0.5188858281581292,3.6747416036239433,0.8671782369359992,0.38697794128213747,0.7715903057582241,-5.692786949827574
PIGW,0.198052047810358,2.987612106412486,0.8669554050115468,0.3870997050480999,0.7715903057582241,-5.557532058716909
LOC100133161,0.5174667463514235,1.0898207271255136,0.8669422770610629,0.38710687939008237,0.7715903057582241,-5.283594342141335
SLC17A9,0.6007448139879843,4.444954781610077,0.866776346851708,0.3871975662486601,0.7715903057582241,-5.826735444122379
FAM72D,0.5092801920032438,0.7306686850088135,0.8665774915375953,0.38730626507366883,0.7717195680044153,-5.25142425157629
C1orf21,0.313135363791643,5.32947331867091,0.8663196655767791,0.38744722651888697,0.771913077977993,-5.918049283776306
MYL7,0.48259144267671417,-4.951636441859596,0.8655827033731515,0.3878503204671824,0.7724027687946632,-5.022926688490314
FAM91A1,0.22007757120804072,5.940415805411937,0.8648732904295038,0.38823858918636234,0.7727901188485128,-5.946190875093271
PANK3,0.29582262062211395,4.394682688343737,0.8646317103822896,0.3883708628030066,0.7729170053550475,-5.821270032553914
COPS7A,0.18852427135227234,6.271800323542637,0.8644291513695322,0.38848179235055447,0.7730120293991707,-5.9486062738097765
MKI67IP,0.16467064551603716,5.131688107808276,0.8638892194199687,0.3887775760560723,0.7734257631687242,-5.905030149061679
LIPT2,0.3086938766638036,-0.09290998910477746,0.8637457964728038,0.38885616876256535,0.7734947132791464,-5.19649414722939
E2F6,0.14089407852921498,3.733439946765404,0.8627330236416645,0.3894114240991594,0.773854054849823,-5.707940240403619
PLCB1,0.4341172375265021,3.3740745019684186,0.862452830012596,0.38956512682564215,0.773854054849823,-5.636714027413081
C17orf50,0.5287825750151058,-3.083907981764939,0.8623672178920836,0.38961209754122994,0.773854054849823,-5.078701360275699
SMOC2,0.5736641087981846,5.919084571315723,0.8622720372926261,0.38966432203760437,0.773854054849823,-5.9480005522253885
EPPK1,0.6848944066198617,4.215771468205982,0.8620280802839781,0.3897981980321005,0.773854054849823,-5.795751868501355
GNB2,0.2179048201617606,7.951682198062565,0.8618016820261936,0.3899224635570365,0.773854054849823,-5.8886904398785305
LOC283174,0.6324399814180586,2.7487193268609054,0.8617293126965935,0.3899621907719103,0.773854054849823,-5.517860036536325
NDUFA5,0.19760668603325904,5.73313968679211,0.8616965839306149,0.3899801580750236,0.773854054849823,-5.94335011020606
SERPINA4,1.0611291131791867,4.677710577647453,0.8616942696407961,0.3899814285835236,0.773854054849823,-5.861518358042629
LARP1,0.16626952850486632,7.785064505855201,0.8611766528023714,0.3902656557810602,0.7739177139253721,-5.897472925528246
DEFA5,1.0544429356433964,-4.390068512685001,0.8611080896918882,0.39030331380569505,0.7739177139253721,-5.040537972335706
NPM3,0.2956158968676954,4.322024602692139,0.8610767439787076,0.3903205310597089,0.7739177139253721,-5.813335380418947
SLC19A3,0.8222275196451165,2.6107395004019573,0.8610084132694186,0.3903580646685615,0.7739177139253721,-5.494292562265405
EXOC1,0.15721195705590496,5.491490857434366,0.8607575261250882,0.3904958942909912,0.7740453405637459,-5.932804879226293
SPSB2,0.33029912257881655,3.5563118749579115,0.8601224615661885,0.3908449123044725,0.7741263395128005,-5.67505443724442
RGS5,0.466241014815715,7.044958266240526,0.8599631757465948,0.3909324823701187,0.7741263395128005,-5.933259529338951
SUV39H2,0.1909609741819578,2.304397760035142,0.8598011586228097,0.39102156634019636,0.7741834905675009,-5.444661806391814
TMOD3,0.30222754200883717,6.424274685734311,0.8596707826377098,0.39109326167825476,0.7741834905675009,-5.9513335258938636
TRAPPC2L,0.2112029577039065,5.009323236402525,0.8594637649635125,0.3912071197461522,0.7742791953539222,-5.898012578770617
ERI3,0.1781341123416782,5.311996523049424,0.8591968792222167,0.39135393471085056,0.774351244607691,-5.922752237387059
GATAD1,0.17104276161983734,5.687803947346832,0.8586596600855804,0.3916495634507198,0.774798842150741,-5.944116293071205
TLL2,0.5378883536535028,0.6506705822707592,0.8585586436781327,0.391705167482836,0.774798842150741,-5.250877635813193
SETD8,0.16831583425104668,5.066041470413229,0.8583010355087952,0.3918469886155016,0.774798842150741,-5.904080407226724
EFNA4,0.5063125292901791,3.7767619386406737,0.8580670666229923,0.3919758228187067,0.774798842150741,-5.720224717831942
C1orf151,0.1877974668913982,5.71300358379742,0.8580179146646484,0.39200289147680467,0.774798842150741,-5.945655528055974
RPL9,0.7972305516952538,4.925611349742571,0.8579639982045332,0.3920325853262554,0.774798842150741,-5.891302321582747
PINK1,0.18858748106478007,6.561741166499733,0.8578880359588291,0.39207442296431005,0.774798842150741,-5.950561375894887
PLK4,0.36189866802234194,2.0556311153077553,0.8577273628733937,0.3921629256889242,0.774798842150741,-5.408294506218752
PPFIA1,0.162346019808691,5.777890792012982,0.8571610785004599,0.3924749465705859,0.7750884923524101,-5.948627885213039
GABRB3,0.789368461583289,3.2909147976114634,0.8566902993312081,0.3927344598785516,0.7755140085937393,-5.624779672038519
TCF19,0.2760833886973644,3.8705056142766217,0.8565957835040318,0.39278657362072655,0.775529933292196,-5.739469127121946
HDHD3,0.33772165106089336,5.513375581093856,0.8560153776306502,0.39310668802889515,0.7759009360355076,-5.937979850491482
C6orf168,0.5000943479551098,1.3010420411540384,0.855511117568041,0.39338493465917224,0.7761890798620852,-5.313863182686092
ANKRD19,0.39680080644699856,1.781098683011312,0.8550327754773088,0.39364899108753826,0.7765522062438149,-5.372074031347968
ZFPL1,0.2109572497374339,4.895295371072075,0.8548375796314963,0.3937567750055315,0.7765522062438149,-5.89090039884434
NOL7,0.16050766839576536,4.876357176111215,0.854828960942201,0.39376153451846196,0.7765522062438149,-5.889036347598225
DKFZP686I15217,0.2739950344196733,1.431219891035525,0.8547783048821037,0.3937895091073941,0.7765522062438149,-5.328896006042814
YARS,0.19517403629270103,6.326618530615941,0.8544622169909865,0.39396409467144555,0.7768094804329119,-5.956580682819337
PKDCC,0.4076391814289586,5.777302223632229,0.8539470865718656,0.39424871906076187,0.7770712798220183,-5.951272389388304
C8orf40,0.21112694262192822,4.620232847139823,0.8538573424859361,0.3942983180809646,0.7770712798220183,-5.86089726317991
LOC647288,0.35690711858412916,-0.7490452140594789,0.8538225433102336,0.3943175516261451,0.7770712798220183,-5.171305222316109
SSSCA1,0.2474502736595552,4.064707840406703,0.8533705496542987,0.39456742104070464,0.7771890379578962,-5.777396572637914
C14orf184,0.595563714277966,-1.847079067119809,0.8532353734216478,0.39464216740563396,0.7771890379578962,-5.12827214116707
NR0B1,1.0438606161303172,-1.1468191687181077,0.852786929372015,0.3948901985888188,0.7774353824830973,-5.155648506931336
ATPIF1,0.24963219899550726,6.306916166352387,0.8522405467096271,0.3951925273182175,0.7774353824830973,-5.958546838967328
MEGF10,0.6474781200344073,-0.8677969348279735,0.8521082719492279,0.395265739826994,0.7774353824830973,-5.167501314859503
ATCAY,0.9066518704591235,-0.7361955111194485,0.852064632461759,0.3952898955781029,0.7774353824830973,-5.173096370453706
XKRX,0.5799221662626758,-0.9498059754583967,0.852056228024895,0.395294547786573,0.7774353824830973,-5.164144226717859
UQCRC1,0.2006654658653737,7.1840567998505565,0.8518714950775299,0.3953968136510244,0.7774353824830973,-5.933937030048408
PARM1,0.5291027594724449,5.864525628431067,0.8516996430824069,0.3954919632523878,0.7774353824830973,-5.9555882768922235
RHOC,0.29966790308016833,8.410905932574941,0.8514932650198034,0.3956062473966868,0.7774353824830973,-5.874024804770408
DGCR10,0.5722215984350649,-3.566896969059464,0.8511180076213661,0.3958141018874649,0.7775992540009934,-5.070995278643897
CENPH,0.29660198898429146,2.195655691822098,0.851103506600265,0.3958221353150575,0.7775992540009934,-5.434433186248605
EVI5L,0.23051438668247215,4.454311748254807,0.8509100438618571,0.3959293213288707,0.7777230426549255,-5.841168127245681
TSR2,0.14616209114528722,5.459674248112932,0.8506018372147278,0.39610011651293475,0.7779717370957975,-5.939374837212213
HIST2H3C,0.5282261137777269,-3.1231909444464616,0.8503751973632026,0.3962257394193198,0.7780788342292353,-5.085526290530903
CNNM3,0.20196231945587062,5.641889056303302,0.8502568330173448,0.39629135655484005,0.7780869436271344,-5.9490935410062225
MRPL45,0.16429898780805274,5.023766943236277,0.8496911000375839,0.3966050708724149,0.7783340631273232,-5.907412561349953
OSGIN1,0.31873203096943126,3.151438628081258,0.8496484868735887,0.39662870714867726,0.7783340631273232,-5.60285957252241
GSN,0.2780545500125342,9.6799376106036,0.8494681979139638,0.3967287176476525,0.7783340631273232,-5.8080559067856
SULT1A3,0.33753290940716774,5.507121434089201,0.8494207362545689,0.39675504829011465,0.7783340631273232,-5.943081217706069
CDKL1,0.3887031133401825,0.376420033801504,0.8493694209982636,0.3967835180160829,0.7783340631273232,-5.237051547339709
VPS28,0.22286652108255556,6.753071162294404,0.8492007605261217,0.39687709967250373,0.7783340631273232,-5.952895392097336
IGF2AS,0.7385736906176463,-1.1598239088136955,0.8482268893079876,0.39741771691984384,0.7786415701829352,-5.1583141355567035
NPDC1,0.47068667744488746,6.858993624957452,0.8477374650538864,0.3976895759922544,0.7786415701829352,-5.950579274859226
PITX2,0.7736386189977229,-2.104789692705331,0.8476623190645994,0.3977313271237982,0.7786415701829352,-5.122574275124682
CDC73,0.19785845515567235,5.332210029931577,0.847622826765779,0.39775327012324635,0.7786415701829352,-5.933728773683465
C6orf147,0.4463242738194533,-1.0536174521546644,0.8474547940049959,0.3978466419368397,0.7786415701829352,-5.163127712466772
MEGF11,0.5879136071859108,-1.7141856340342927,0.8473894509057319,0.39788295514126204,0.7786415701829352,-5.137308600549248
FH,0.1817393389235482,5.654465087105737,0.8473721041066308,0.39789259563846535,0.7786415701829352,-5.952014164031093
C14orf128,0.3123421493728573,2.343670038894498,0.8468108196875788,0.3982046064809054,0.7789789788642205,-5.460997132564549
CASR,1.0385563380244025,3.6449377530906615,0.8468087247372517,0.3982057713153462,0.7789789788642205,-5.7034351299078905
SEMA5B,0.42079985458719804,0.88624239085489,0.8453402929368812,0.3990227579394572,0.7796347291917195,-5.280574931149464
IGF2BP3,0.9029307296267404,2.772043255926339,0.8453020690322003,0.39904403802342026,0.7796347291917195,-5.534960945917924
ABCB11,0.6321948327038589,-2.5996191290152244,0.8452426908989723,0.399077096495001,0.7796347291917195,-5.106586981538211
GADD45G,0.49510880395995516,3.5068749564667057,0.8452252053337744,0.39908683181061,0.7796347291917195,-5.67717239071011
C6orf146,0.6130233056366388,-4.100083952416991,0.8451771038045878,0.39911361370542753,0.7796347291917195,-5.059106082245775
DCTN4,0.1701089336711581,5.931569614110079,0.845176755327535,0.39911380773391936,0.7796347291917195,-5.962363243390784
PRB1,0.8531590617780509,-3.8926157594384923,0.8451232121931254,0.39914362068858655,0.7796347291917195,-5.06515995363876
MLEC,0.2133486952997865,7.637585476392637,0.8451149131458918,0.3991482417403327,0.7796347291917195,-5.917960000270917
ATP5C1,0.1914395186259581,7.118340994674032,0.8450710436401434,0.39917266957237785,0.7796347291917195,-5.942436506579736
MIF,0.5648266502223791,7.551296885629307,0.8450195419239843,0.39920134840128474,0.7796347291917195,-5.922243638714475
MYL12B,0.24524806972990731,8.705018265383995,0.8450125914467582,0.39920521888352556,0.7796347291917195,-5.86404892771356
EIF1AD,0.1276605089811964,4.678936544723355,0.8447098184138706,0.39937384489215555,0.7797910516991562,-5.875610970694949
TMPRSS15,1.2636502623692567,-3.3724536881232656,0.8443616767504205,0.39956779183948543,0.7799258579745237,-5.081539648783308
UTP14A,0.16485989901462084,4.496968514390633,0.8441729775563486,0.3996729385238198,0.7799826632385666,-5.852639056874937
C20orf46,0.5500547688209152,1.5513283188489562,0.8440006791207808,0.39976896105485826,0.7800434809189665,-5.351148298446034
NMB,0.37286880761726726,2.9270432842238723,0.84368642739309,0.39994413067800516,0.7802123395808265,-5.564622738902508
PSMG1,0.18184639904465483,4.092551814894313,0.8429783697582738,0.40033898536044454,0.7804637555371483,-5.790649213440993
CAMLG,0.16324744901814636,5.322912339300743,0.8425614111721186,0.4005716165180083,0.7808308104977917,-5.93721370664891
SENP8,0.237656422862342,0.7488238654162965,0.8421092295479854,0.4008239919854558,0.7809647496172368,-5.270932657955624
